student_id,exercise_is_correct_ratio,exercise_completion_velocity,practice_problems_solved,quiz_score,avg_exercise_attempts,avg_exercise_execution_time_ms,predicted_pass_probability,risk_level
3040,0.11,102.4,6,23.0,8.2,4705,0.009,HIGH
3041,0.32,589.5,70,88.2,5.0,7476,0.949,LOW
3042,0.51,586.8,31,52.3,5.5,780,0.932,LOW
3043,0.15,415.1,52,35.8,2.7,8987,0.381,HIGH
3044,0.41,408.4,54,57.0,2.7,6546,0.845,LOW
3045,0.77,179.9,5,18.1,5.7,9722,0.503,MEDIUM
3046,0.49,214.2,83,55.9,5.0,4415,0.831,LOW
3047,0.86,2.3,16,98.3,4.9,1246,0.0,HIGH
3048,0.98,318.5,6,36.6,2.1,4728,0.963,LOW
3049,0.84,480.7,91,25.7,7.3,2108,0.994,LOW
3050,0.76,479.4,13,46.6,3.8,1343,0.959,LOW
3051,0.12,399.2,85,30.1,7.6,7490,0.383,HIGH
3052,0.92,247.2,79,94.3,3.7,1035,0.996,LOW
3053,0.57,591.9,47,27.4,7.1,2486,0.942,LOW
3054,0.34,408.6,50,61.8,3.8,2908,0.772,LOW
3055,0.77,178.6,66,39.1,2.3,8644,0.925,LOW
3056,0.82,328.6,52,78.3,2.7,4391,0.986,LOW
3057,0.73,549.2,24,16.9,2.5,1255,0.965,LOW
3058,0.9,456.6,35,4.0,1.7,1633,0.982,LOW
3059,0.8,571.9,1,61.2,3.7,518,0.982,LOW
3060,0.91,364.7,19,52.3,5.2,808,0.973,LOW
3061,0.69,468.5,36,49.1,7.2,3023,0.945,LOW
3062,0.06,299.0,35,94.0,4.7,4627,0.219,HIGH
3063,0.35,91.9,73,56.6,4.7,4885,0.418,MEDIUM
3064,0.87,556.2,3,24.2,3.5,1654,0.975,LOW
3065,0.6,472.9,4,30.7,5.3,2554,0.786,LOW
3066,0.54,212.2,63,7.7,3.9,2025,0.671,MEDIUM
3067,0.18,72.0,95,59.9,1.5,9253,0.323,HIGH
3068,0.82,109.6,8,14.3,5.2,532,0.594,MEDIUM
3069,0.05,481.7,47,93.2,1.5,7605,0.589,MEDIUM
3070,0.8,257.5,67,5.5,6.8,3660,0.911,LOW
3071,0.42,239.5,53,37.0,5.6,4285,0.519,MEDIUM
3072,0.68,104.7,32,53.1,9.9,8296,0.485,MEDIUM
3073,0.0,173.2,7,12.8,9.6,7425,0.005,HIGH
3074,0.57,41.8,29,57.8,9.9,7854,0.237,HIGH
3075,0.86,189.7,58,32.6,8.8,5898,0.905,LOW
3076,0.45,256.2,89,85.6,1.1,1280,0.948,LOW
3077,0.65,38.1,72,20.7,6.7,6002,0.57,MEDIUM
3078,0.59,54.7,50,10.4,2.6,9268,0.39,HIGH
3079,0.9,526.8,8,93.6,3.7,6972,0.992,LOW
3080,0.92,40.3,36,23.0,2.4,8169,0.814,LOW
3081,0.58,556.5,98,35.0,2.5,5980,0.99,LOW
3082,0.86,4.9,16,98.2,3.8,3670,0.0,HIGH
3083,0.84,350.1,30,67.5,9.0,2974,0.957,LOW
3084,0.91,84.0,64,29.3,5.7,7306,0.909,LOW
3085,0.52,575.5,15,24.5,8.2,8041,0.746,LOW
3086,0.75,234.5,51,70.5,4.2,7572,0.939,LOW
3087,0.04,542.6,10,32.1,3.1,592,0.211,HIGH
3088,0.37,427.1,55,58.3,8.4,6207,0.727,LOW
3089,0.63,179.2,15,22.4,7.2,8611,0.347,HIGH
3090,0.76,74.3,3,89.1,6.3,3086,0.68,MEDIUM
3091,0.85,100.9,75,71.0,5.7,1155,0.965,LOW
3092,0.16,88.6,89,68.2,9.5,9088,0.157,HIGH
3093,0.57,326.1,87,71.5,6.6,1208,0.958,LOW
3094,0.59,367.9,85,14.5,8.8,9269,0.866,LOW
3095,0.49,443.9,41,45.9,3.3,4125,0.87,LOW
3096,0.59,290.8,43,80.3,2.5,5337,0.908,LOW
3097,0.97,597.2,73,24.0,7.0,8325,0.997,LOW
3098,0.35,318.2,94,92.5,2.8,9615,0.91,LOW
3099,0.18,468.0,29,33.9,9.0,6689,0.222,HIGH
3100,0.65,180.6,77,50.3,7.7,4524,0.863,LOW
3101,0.85,343.1,31,15.5,5.0,914,0.938,LOW
3102,0.98,259.8,86,4.4,8.7,2549,0.98,LOW
3103,0.84,250.3,26,82.1,8.3,6914,0.921,LOW
3104,0.04,280.4,43,39.1,6.3,1662,0.085,HIGH
3105,1.0,551.8,40,64.1,4.6,4076,0.998,LOW
3106,0.41,334.3,21,2.8,5.6,7964,0.252,HIGH
3107,0.51,460.9,25,77.2,3.8,3106,0.906,LOW
3108,0.77,374.8,66,62.4,8.1,7742,0.972,LOW
3109,0.99,1.9,30,92.6,1.8,6298,0.001,HIGH
3110,0.07,331.1,20,94.6,2.1,4658,0.244,HIGH
3111,0.46,467.9,90,8.9,6.8,7927,0.883,LOW
3112,0.44,332.3,14,21.5,2.5,8429,0.395,HIGH
3113,0.97,204.8,43,37.9,1.2,9497,0.968,LOW
3114,0.84,445.1,19,0.4,3.4,9401,0.923,LOW
3115,0.45,235.3,11,8.2,4.9,8296,0.178,HIGH
3116,0.46,603.8,87,85.1,5.6,4622,0.989,LOW
3117,0.83,113.8,70,94.0,6.4,6799,0.963,LOW
3118,0.31,408.9,16,56.7,7.4,4754,0.381,HIGH
3119,0.65,606.0,99,22.6,3.7,2968,0.994,LOW
3120,0.52,40.7,27,60.6,8.5,2785,0.245,HIGH
3121,0.08,597.7,77,66.9,9.4,4855,0.71,LOW
3122,0.77,577.9,44,2.9,8.7,2688,0.965,LOW
3123,0.88,3.1,29,91.0,3.5,1341,0.0,HIGH
3124,0.96,143.5,57,6.3,3.2,5613,0.937,LOW
3125,0.94,182.9,51,38.5,5.5,8140,0.947,LOW
3126,0.18,33.2,30,31.4,1.6,6752,0.04,HIGH
3127,0.7,536.4,83,59.9,6.5,4805,0.993,LOW
3128,0.43,587.6,15,42.8,6.2,6546,0.763,LOW
3129,0.98,40.1,44,86.7,9.2,9423,0.921,LOW
3130,0.55,506.9,13,27.2,2.9,4234,0.835,LOW
3131,0.33,342.4,12,54.5,9.4,2132,0.256,HIGH
3132,0.07,135.6,39,89.4,3.6,4708,0.103,HIGH
3133,0.92,4.2,11,95.7,2.4,4925,0.0,HIGH
3134,0.49,69.8,34,75.2,5.5,1700,0.423,MEDIUM
3135,0.94,60.3,13,69.1,2.6,9533,0.866,LOW
3136,0.86,440.0,8,27.4,3.6,6954,0.947,LOW
3137,0.87,4.1,10,98.8,3.2,2311,0.0,HIGH
3138,0.56,311.1,51,3.7,8.5,6622,0.585,MEDIUM
3139,0.34,330.1,43,40.1,1.9,6097,0.553,MEDIUM
3140,0.46,224.0,23,17.8,2.9,5434,0.327,HIGH
3141,0.85,3.5,23,97.3,3.9,7687,0.0,HIGH
3142,0.91,49.7,3,79.5,3.8,9761,0.796,LOW
3143,0.3,203.2,60,18.1,7.1,7513,0.192,HIGH
3144,0.52,242.2,47,54.0,2.7,888,0.783,LOW
3145,0.95,197.3,56,72.6,2.2,5487,0.986,LOW
3146,0.45,466.9,47,58.9,9.3,9373,0.78,LOW
3147,0.35,532.8,16,21.1,4.6,7284,0.529,MEDIUM
3148,0.54,80.9,65,59.7,1.2,5765,0.728,LOW
3149,0.41,134.0,72,61.0,9.8,2607,0.481,MEDIUM
3150,0.87,146.1,91,37.3,3.0,1863,0.979,LOW
3151,0.27,156.4,33,62.4,8.0,692,0.162,HIGH
3152,0.15,475.8,99,70.5,4.3,891,0.879,LOW
3153,0.9,370.9,82,52.7,6.7,9443,0.991,LOW
3154,0.5,101.7,29,88.3,1.5,9234,0.546,MEDIUM
3155,0.65,431.4,4,38.5,1.2,2980,0.878,LOW
3156,0.28,60.8,66,28.5,2.2,5992,0.191,HIGH
3157,0.97,4.2,38,96.2,9.5,549,0.001,HIGH
3158,0.06,273.4,12,25.7,8.4,6230,0.022,HIGH
3159,0.85,423.8,1,1.5,8.4,9296,0.802,LOW
3160,0.13,234.8,81,11.8,3.8,8665,0.181,HIGH
3161,0.54,91.9,91,81.2,4.2,1686,0.881,LOW
3162,0.87,79.7,61,54.9,9.8,2000,0.897,LOW
3163,0.03,138.5,53,58.3,5.7,8465,0.051,HIGH
3164,0.07,515.3,11,52.9,1.7,680,0.308,HIGH
3165,0.3,262.8,91,57.3,5.3,9065,0.66,MEDIUM
3166,0.24,37.2,86,24.1,4.6,5798,0.161,HIGH
3167,0.77,397.5,13,2.9,6.0,7961,0.801,LOW
3168,0.81,366.0,63,55.4,1.2,3589,0.989,LOW
3169,0.09,402.7,59,16.9,2.2,1139,0.327,HIGH
3170,0.91,3.4,25,93.2,4.1,6739,0.0,HIGH
3171,0.99,367.5,19,77.5,2.2,2009,0.992,LOW
3172,0.31,562.7,12,94.2,8.4,9977,0.669,MEDIUM
3173,0.75,374.3,94,37.3,4.0,7329,0.986,LOW
3174,0.55,529.6,9,21.1,4.3,6321,0.783,LOW
3175,0.01,115.8,27,70.4,9.4,9875,0.015,HIGH
3176,0.08,341.7,74,86.1,6.5,757,0.494,MEDIUM
3177,0.88,2.3,13,99.1,4.3,8740,0.0,HIGH
3178,0.54,210.9,60,31.3,1.5,3475,0.77,LOW
3179,0.21,239.1,93,55.4,7.6,7879,0.449,MEDIUM
3180,0.19,594.9,32,54.2,5.5,7235,0.599,MEDIUM
3181,0.17,476.6,54,71.7,2.9,8210,0.667,MEDIUM
3182,0.18,499.1,43,43.4,6.8,2767,0.479,MEDIUM
3183,0.71,335.0,66,4.8,9.6,4408,0.867,LOW
3184,0.53,342.4,27,44.5,1.6,9693,0.735,LOW
3185,0.51,598.4,25,65.9,6.8,2081,0.929,LOW
3186,0.7,61.3,0,57.8,5.0,9916,0.371,HIGH
3187,0.02,424.3,95,90.4,9.9,1622,0.595,MEDIUM
3188,0.22,491.6,7,23.1,7.3,7193,0.185,HIGH
3189,0.46,144.5,19,70.9,1.9,1596,0.475,MEDIUM
3190,0.76,540.6,5,86.7,5.1,5935,0.976,LOW
3191,0.75,603.6,28,34.0,2.6,9795,0.979,LOW
3192,0.26,141.5,95,40.6,2.3,3511,0.513,MEDIUM
3193,0.29,130.9,81,6.5,9.2,8464,0.143,HIGH
3194,0.11,159.3,52,32.8,9.7,6032,0.042,HIGH
3195,0.86,281.0,59,95.9,3.2,6688,0.99,LOW
3196,0.33,376.7,10,7.4,1.5,2314,0.29,HIGH
3197,0.61,504.5,42,27.4,2.1,5453,0.945,LOW
3198,0.07,52.0,56,61.5,4.4,5451,0.058,HIGH
3199,0.08,279.1,78,99.9,8.0,8719,0.369,HIGH
3200,0.69,306.5,21,97.6,5.9,9477,0.899,LOW
3201,0.36,305.5,61,69.1,4.4,4143,0.737,LOW
3202,0.85,52.7,62,71.9,3.3,3887,0.944,LOW
3203,0.61,196.2,62,63.7,4.3,2424,0.879,LOW
3204,0.99,621.2,0,98.2,6.2,7507,0.996,LOW
3205,0.22,391.8,67,42.8,5.4,9196,0.501,MEDIUM
3206,0.27,399.6,93,20.7,3.8,3631,0.755,LOW
3207,0.3,518.5,13,73.2,1.3,2831,0.744,LOW
3208,0.18,371.6,74,17.2,1.7,4916,0.485,MEDIUM
3209,0.62,105.2,90,74.4,2.5,4477,0.928,LOW
3210,0.52,332.9,64,44.8,1.2,2023,0.911,LOW
3211,0.85,1.1,32,91.2,7.8,1553,0.0,HIGH
3212,0.15,202.5,2,70.0,8.3,717,0.051,HIGH
3213,0.78,242.6,65,21.1,9.1,1655,0.897,LOW
3214,0.04,542.6,89,20.6,7.7,588,0.535,MEDIUM
3215,0.66,599.4,31,0.6,1.5,611,0.963,LOW
3216,0.93,5.0,13,97.4,3.7,4923,0.0,HIGH
3217,0.26,563.1,82,0.2,7.4,5653,0.722,LOW
3218,0.98,582.8,88,59.2,8.9,793,0.999,LOW
3219,0.28,163.0,98,17.7,4.7,6066,0.393,HIGH
3220,0.36,456.9,33,59.5,8.3,9483,0.589,MEDIUM
3221,0.86,362.9,92,52.7,2.2,812,0.996,LOW
3222,0.44,552.3,19,56.3,5.4,2531,0.841,LOW
3223,0.04,36.8,64,21.8,3.5,4709,0.032,HIGH
3224,0.81,611.7,60,28.6,7.2,8224,0.99,LOW
3225,0.79,197.0,60,40.7,7.5,3811,0.905,LOW
3226,0.36,420.1,19,16.3,8.2,9057,0.273,HIGH
3227,0.74,97.1,97,27.9,9.6,6324,0.853,LOW
3228,0.83,531.0,62,82.9,7.4,2597,0.996,LOW
3229,0.8,542.3,47,80.1,4.0,9203,0.993,LOW
3230,0.5,63.3,89,91.0,5.1,3749,0.823,LOW
3231,0.91,4.4,41,95.7,1.4,9232,0.001,HIGH
3232,0.57,371.6,80,41.0,6.9,1872,0.935,LOW
3233,0.17,114.8,0,56.9,3.4,5592,0.036,HIGH
3234,0.19,495.2,88,49.6,2.4,9827,0.82,LOW
3235,1.0,461.3,8,98.9,5.6,2820,0.994,LOW
3236,0.13,214.1,57,86.5,3.7,8530,0.276,HIGH
3237,0.69,462.6,49,66.3,9.6,6166,0.957,LOW
3238,0.15,274.7,92,92.1,4.4,6078,0.661,MEDIUM
3239,0.12,383.7,46,4.4,9.4,5359,0.095,HIGH
3240,0.26,525.6,52,86.8,5.7,4041,0.841,LOW
3241,0.61,628.2,53,22.9,1.5,4183,0.981,LOW
3242,0.73,170.1,60,21.1,7.4,4979,0.787,LOW
3243,0.89,265.2,32,31.2,7.7,3481,0.917,LOW
3244,0.68,275.0,10,76.9,9.3,2669,0.761,LOW
3245,0.37,141.0,45,97.8,4.4,7572,0.487,MEDIUM
3246,0.05,196.9,3,33.4,6.1,7576,0.014,HIGH
3247,0.58,163.0,4,50.4,8.8,5386,0.281,HIGH
3248,0.34,354.6,52,77.7,9.3,3493,0.641,MEDIUM
3249,0.04,311.2,25,39.4,6.1,664,0.068,HIGH
3250,0.21,328.7,0,76.7,2.7,5071,0.227,HIGH
3251,0.08,502.7,38,67.5,6.5,1835,0.415,MEDIUM
3252,0.06,481.3,17,45.6,5.0,692,0.195,HIGH
3253,0.57,343.5,54,26.9,3.4,7506,0.834,LOW
3254,0.85,360.4,79,74.9,6.1,5893,0.993,LOW
3255,0.96,55.5,84,98.1,5.6,3819,0.988,LOW
3256,0.85,86.5,13,83.4,6.0,7632,0.803,LOW
3257,0.99,2.4,41,98.5,1.1,1648,0.002,HIGH
3258,0.9,187.5,77,22.6,3.5,4132,0.971,LOW
3259,0.9,4.4,40,99.7,4.6,810,0.001,HIGH
3260,0.73,247.7,76,4.1,7.1,1792,0.895,LOW
3261,0.79,408.7,35,44.8,5.6,933,0.965,LOW
3262,0.32,408.1,58,59.5,3.1,9025,0.742,LOW
3263,0.18,137.9,38,41.7,9.5,7118,0.046,HIGH
3264,0.6,30.1,81,77.9,2.8,6563,0.835,LOW
3265,0.41,46.2,57,86.0,9.0,4721,0.341,HIGH
3266,0.99,4.3,35,94.1,8.4,1960,0.001,HIGH
3267,0.88,41.5,68,89.6,8.9,3959,0.943,LOW
3268,0.39,303.1,69,99.1,8.5,1223,0.841,LOW
3269,0.66,569.8,27,14.3,2.6,7920,0.94,LOW
3270,0.59,149.2,34,46.2,5.5,7473,0.518,MEDIUM
3271,0.91,104.4,52,31.7,7.1,8560,0.871,LOW
3272,0.17,330.5,52,21.3,1.9,8258,0.255,HIGH
3273,0.53,73.4,31,8.2,1.0,3334,0.291,HIGH
3274,0.23,448.3,75,63.5,9.5,5689,0.667,MEDIUM
3275,0.87,497.0,37,54.8,1.2,1794,0.994,LOW
3276,0.48,240.8,90,16.3,7.6,7952,0.684,MEDIUM
3277,0.89,357.8,58,99.8,6.4,8114,0.992,LOW
3278,0.06,34.0,44,30.4,1.9,6469,0.025,HIGH
3279,0.53,64.0,43,54.8,7.4,6493,0.345,HIGH
3280,0.16,157.2,45,52.9,4.0,9430,0.106,HIGH
3281,0.33,166.0,29,31.3,6.3,6496,0.123,HIGH
3282,0.87,545.1,22,42.2,9.7,2333,0.977,LOW
3283,0.7,270.8,21,94.3,6.1,1191,0.907,LOW
3284,0.13,166.6,80,50.1,9.8,5715,0.134,HIGH
3285,0.13,569.3,84,64.1,7.7,9105,0.761,LOW
3286,0.22,512.5,56,44.9,7.1,1878,0.654,MEDIUM
3287,0.74,387.5,47,84.2,1.4,4695,0.985,LOW
3288,0.74,254.8,18,62.6,8.8,9131,0.757,LOW
3289,0.34,449.7,38,54.2,6.7,2873,0.661,MEDIUM
3290,0.28,104.3,5,32.7,3.8,2904,0.052,HIGH
3291,0.86,100.1,43,62.8,3.0,7477,0.913,LOW
3292,0.75,248.2,44,6.0,4.6,3309,0.826,LOW
3293,0.33,401.8,86,5.5,8.6,4447,0.621,MEDIUM
3294,0.69,191.6,35,21.3,8.2,2359,0.618,MEDIUM
3295,0.05,411.6,54,73.4,2.7,6216,0.407,MEDIUM
3296,0.62,139.1,57,8.2,3.0,5394,0.631,MEDIUM
3297,0.04,126.2,84,5.9,3.0,9188,0.062,HIGH
3298,0.64,564.6,95,32.2,9.3,6454,0.984,LOW
3299,0.71,465.5,70,46.1,6.1,8030,0.978,LOW
3300,0.73,269.1,28,52.3,1.2,3600,0.914,LOW
3301,0.61,193.1,32,52.9,9.4,5185,0.561,MEDIUM
3302,0.77,505.8,65,83.5,8.2,5208,0.992,LOW
3303,0.47,359.7,58,31.2,6.5,2755,0.763,LOW
3304,0.17,320.0,13,77.2,9.7,3966,0.127,HIGH
3305,0.6,364.6,89,27.5,3.4,5977,0.953,LOW
3306,0.08,138.5,18,68.7,10.0,9860,0.02,HIGH
3307,0.16,242.0,83,78.6,10.0,1423,0.408,MEDIUM
3308,0.3,248.5,67,48.1,9.4,4924,0.367,HIGH
3309,0.67,82.8,92,81.2,3.0,6310,0.942,LOW
3310,0.31,333.4,77,14.2,6.8,5258,0.504,MEDIUM
3311,0.12,505.3,47,86.5,5.3,6553,0.608,MEDIUM
3312,0.87,433.8,83,84.3,2.8,4598,0.998,LOW
3313,0.65,73.6,61,47.8,1.6,5670,0.793,LOW
3314,0.17,362.9,3,72.7,3.4,5742,0.202,HIGH
3315,0.18,472.1,98,17.3,2.1,3496,0.784,LOW
3316,0.37,466.1,22,67.2,9.8,5475,0.583,MEDIUM
3317,0.74,40.3,69,27.5,8.7,4163,0.688,MEDIUM
3318,0.38,262.4,47,62.2,3.1,2830,0.641,MEDIUM
3319,0.86,527.2,87,56.6,6.9,5946,0.997,LOW
3320,0.88,135.5,34,95.4,9.6,1603,0.928,LOW
3321,0.87,78.1,90,73.1,5.5,8781,0.969,LOW
3322,0.57,511.4,59,48.0,9.8,7912,0.923,LOW
3323,0.69,117.0,43,22.5,2.1,6497,0.692,MEDIUM
3324,0.43,479.4,11,21.9,9.3,1447,0.484,MEDIUM
3325,0.98,259.4,41,16.6,2.5,4964,0.969,LOW
3326,0.3,229.7,76,27.0,1.2,1568,0.561,MEDIUM
3327,0.62,603.3,64,91.0,4.5,8433,0.993,LOW
3328,0.59,376.2,16,57.2,6.2,5081,0.781,LOW
3329,0.41,547.4,92,63.3,1.9,9295,0.977,LOW
3330,0.26,497.1,8,67.7,9.1,9744,0.34,HIGH
3331,0.87,142.0,16,96.5,7.5,4331,0.899,LOW
3332,0.15,410.0,11,8.7,4.2,9372,0.087,HIGH
3333,0.78,123.0,50,49.5,9.6,6135,0.778,LOW
3334,0.21,204.6,74,3.0,3.3,2841,0.224,HIGH
3335,0.15,619.4,67,4.3,3.6,3154,0.68,MEDIUM
3336,0.96,4.5,24,91.5,9.2,4239,0.0,HIGH
3337,0.35,371.6,33,69.3,9.0,9224,0.461,MEDIUM
3338,0.83,204.0,75,76.5,5.7,9103,0.973,LOW
3339,0.89,445.9,62,93.3,8.7,5567,0.995,LOW
3340,0.29,403.7,48,4.2,1.0,5312,0.492,MEDIUM
3341,0.36,217.3,51,77.3,2.4,1003,0.656,MEDIUM
3342,0.91,222.9,85,94.3,2.1,5384,0.996,LOW
3343,0.62,70.8,72,82.7,3.9,5879,0.855,LOW
3344,0.18,137.5,96,25.2,5.7,5343,0.225,HIGH
3345,0.72,279.0,16,62.1,2.9,1792,0.89,LOW
3346,0.97,473.7,65,98.8,8.1,3917,0.998,LOW
3347,0.92,113.9,77,75.1,7.5,5631,0.973,LOW
3348,0.83,133.0,51,43.9,6.4,5737,0.876,LOW
3349,0.29,494.3,12,10.3,9.6,1504,0.245,HIGH
3350,0.57,286.3,11,45.6,2.8,8022,0.604,MEDIUM
3351,0.37,249.0,96,42.5,3.1,5568,0.787,LOW
3352,0.59,218.3,81,3.2,10.0,5725,0.648,MEDIUM
3353,0.99,383.7,41,84.2,1.4,3573,0.997,LOW
3354,0.95,3.2,30,90.2,3.7,2236,0.001,HIGH
3355,0.22,338.0,10,46.4,7.1,4676,0.136,HIGH
3356,0.6,328.9,43,27.1,1.5,6981,0.839,LOW
3357,0.4,584.4,20,6.4,1.8,6619,0.723,LOW
3358,0.12,505.3,3,53.0,6.5,6278,0.184,HIGH
3359,0.78,64.0,84,86.7,4.6,2560,0.961,LOW
3360,0.21,36.4,6,98.1,3.5,9089,0.06,HIGH
3361,0.42,133.7,87,26.0,5.7,3298,0.542,MEDIUM
3362,0.95,1.8,18,94.4,4.4,3102,0.0,HIGH
3363,0.28,526.0,1,22.9,6.7,1443,0.325,HIGH
3364,0.48,72.1,17,78.6,9.6,5888,0.199,HIGH
3365,0.01,168.4,3,19.7,8.9,8068,0.005,HIGH
3366,0.23,494.6,96,99.9,2.1,3953,0.96,LOW
3367,0.78,53.0,67,75.8,1.6,8870,0.927,LOW
3368,0.75,279.4,67,34.0,1.3,3223,0.964,LOW
3369,0.72,397.1,71,47.5,2.8,8019,0.979,LOW
3370,0.36,202.6,96,43.6,7.3,3221,0.645,MEDIUM
3371,0.61,465.4,81,81.5,4.0,7988,0.987,LOW
3372,0.82,54.2,13,20.1,6.8,9778,0.426,MEDIUM
3373,0.14,310.4,2,9.2,4.8,2350,0.043,HIGH
3374,0.27,301.7,69,64.0,3.6,3583,0.659,MEDIUM
3375,0.01,75.1,66,53.9,1.1,1246,0.086,HIGH
3376,0.89,2.8,14,98.8,7.3,4876,0.0,HIGH
3377,0.64,306.3,30,42.9,5.4,4918,0.793,LOW
3378,0.2,95.9,26,28.5,1.4,3886,0.062,HIGH
3379,0.5,242.2,18,98.7,2.2,1217,0.773,LOW
3380,0.43,404.0,59,2.2,2.1,4222,0.745,LOW
3381,0.24,352.5,63,32.3,4.4,4251,0.491,MEDIUM
3382,0.11,493.1,66,2.8,3.9,7488,0.363,HIGH
3383,0.21,615.6,61,89.9,2.7,2072,0.937,LOW
3384,0.93,226.9,82,44.6,3.5,6610,0.987,LOW
3385,0.41,150.5,96,94.3,1.9,3449,0.891,LOW
3386,0.76,213.7,19,0.3,8.5,4095,0.551,MEDIUM
3387,0.55,550.9,37,94.1,6.3,2594,0.97,LOW
3388,0.1,336.9,95,24.9,9.0,7256,0.281,HIGH
3389,0.06,108.0,96,19.5,5.5,2965,0.1,HIGH
3390,0.13,395.3,85,64.6,4.7,3956,0.653,MEDIUM
3391,0.3,73.8,7,96.4,3.0,8376,0.134,HIGH
3392,0.91,404.8,9,24.7,9.0,8524,0.909,LOW
3393,0.11,382.4,62,42.1,7.5,7361,0.258,HIGH
3394,0.34,66.0,16,35.3,1.6,5348,0.097,HIGH
3395,0.65,474.6,76,32.9,6.6,7410,0.966,LOW
3396,0.92,236.5,38,75.3,7.2,8430,0.961,LOW
3397,0.51,614.1,40,33.1,9.4,1817,0.905,LOW
3398,0.43,358.6,81,2.9,6.7,8517,0.673,MEDIUM
3399,0.98,579.9,40,6.7,8.5,1246,0.991,LOW
3400,0.81,302.8,98,74.5,5.8,8072,0.991,LOW
3401,0.73,193.7,42,68.8,5.6,3207,0.893,LOW
3402,0.86,290.8,17,58.7,8.7,6880,0.898,LOW
3403,0.93,1.6,33,90.8,1.7,2842,0.001,HIGH
3404,0.02,181.7,17,30.4,6.7,3960,0.016,HIGH
3405,0.63,41.3,19,52.2,2.1,5673,0.447,MEDIUM
3406,0.81,560.5,73,52.7,3.0,3583,0.997,LOW
3407,0.34,227.0,99,30.6,6.9,605,0.657,MEDIUM
3408,0.21,292.7,2,35.5,5.5,2386,0.09,HIGH
3409,0.12,383.6,59,73.8,7.4,841,0.454,MEDIUM
3410,0.99,422.7,90,23.2,9.3,694,0.996,LOW
3411,0.94,580.1,8,85.7,8.7,6343,0.992,LOW
3412,0.52,433.8,38,51.3,4.9,2613,0.873,LOW
3413,0.69,607.6,23,11.7,2.0,6036,0.959,LOW
3414,0.82,98.8,55,26.0,9.5,6054,0.755,LOW
3415,0.91,46.4,39,61.9,5.5,830,0.901,LOW
3416,0.84,81.2,73,15.6,5.7,2449,0.881,LOW
3417,0.47,424.9,96,52.9,2.0,3741,0.969,LOW
3418,0.2,502.5,39,50.1,9.4,1192,0.462,MEDIUM
3419,0.89,1.4,47,95.7,9.6,8129,0.0,HIGH
3420,0.44,451.3,7,3.4,6.9,9871,0.318,HIGH
3421,0.47,344.0,62,32.9,3.8,3768,0.81,LOW
3422,0.44,467.8,24,26.9,1.4,5966,0.73,LOW
3423,0.84,431.6,63,66.2,2.7,1398,0.995,LOW
3424,0.22,91.7,71,70.2,7.8,7063,0.191,HIGH
3425,0.24,184.6,14,8.1,6.8,6183,0.037,HIGH
3426,0.95,164.0,4,98.4,7.5,1792,0.932,LOW
3427,0.71,144.1,93,56.8,2.1,4051,0.962,LOW
3428,0.13,135.6,15,2.4,7.7,5889,0.011,HIGH
3429,0.48,213.6,63,44.0,9.5,1425,0.599,MEDIUM
3430,0.87,602.9,80,92.1,1.4,6485,0.999,LOW
3431,0.34,433.4,42,30.7,9.3,3670,0.489,MEDIUM
3432,0.17,250.6,17,40.1,1.5,2157,0.128,HIGH
3433,0.81,32.5,9,9.1,1.9,4451,0.491,MEDIUM
3434,0.21,223.6,15,16.7,5.0,7884,0.05,HIGH
3435,0.65,130.3,58,47.8,1.6,3963,0.834,LOW
3436,0.61,289.2,21,85.7,8.9,2716,0.779,LOW
3437,0.64,57.9,21,84.3,1.1,5123,0.683,MEDIUM
3438,0.48,297.4,42,78.8,8.2,1360,0.749,LOW
3439,0.05,423.5,84,47.6,9.6,553,0.392,HIGH
3440,0.17,151.8,72,38.5,5.8,9150,0.145,HIGH
3441,0.76,225.2,80,9.8,1.3,3300,0.952,LOW
3442,0.3,366.8,7,11.0,7.1,8163,0.119,HIGH
3443,0.34,297.6,8,20.1,3.7,1862,0.205,HIGH
3444,0.45,136.5,12,13.6,3.5,7840,0.134,HIGH
3445,0.32,239.7,62,2.5,7.4,4169,0.241,HIGH
3446,0.65,302.3,57,43.4,4.7,4078,0.907,LOW
3447,0.14,337.5,43,36.0,4.5,4407,0.203,HIGH
3448,0.73,601.6,20,80.9,2.9,3090,0.99,LOW
3449,0.25,74.5,84,38.5,3.3,9043,0.244,HIGH
3450,0.19,187.6,48,3.2,1.9,756,0.124,HIGH
3451,0.7,374.6,98,40.4,3.9,6019,0.985,LOW
3452,0.44,401.0,18,22.0,9.8,3262,0.385,HIGH
3453,0.92,68.5,62,76.6,8.1,6815,0.944,LOW
3454,0.71,308.4,77,51.2,6.0,7939,0.956,LOW
3455,0.8,76.9,47,44.9,5.2,6817,0.803,LOW
3456,0.45,40.7,96,48.4,1.2,9469,0.661,MEDIUM
3457,0.2,527.8,15,75.2,1.1,8907,0.592,MEDIUM
3458,0.77,53.6,47,95.2,9.8,5378,0.822,LOW
3459,0.61,306.8,41,88.6,8.6,4106,0.879,LOW
3460,0.38,613.9,10,51.0,8.0,7851,0.691,MEDIUM
3461,0.47,93.0,39,84.8,4.5,3892,0.521,MEDIUM
3462,0.38,285.0,16,54.1,4.1,9625,0.326,HIGH
3463,0.87,1.7,11,97.5,1.8,2992,0.0,HIGH
